Student ID, First Name, Last Name, Date Of Birth, ClassNo, GPA
20182264,fn-Syys,ln-Ulzd,2010-03-10,C403,3.16
20195017,fn-Qjs,ln-Tuij,2010-05-08,C605,1.68
20194464,fn-Jupbo,ln-Tvkpmlug,2004-04-18,C205,2.05
20184990,fn-Yjuhnwjnnd,ln-Oiltbkxk,2009-05-12,C401,0.21
20202144,fn-Pljeodwby,ln-Wrqixqu,1999-09-26,C603,1.57
20183436,fn-Rhh,ln-Cbrz,2007-09-24,C402,3.1
20203200,fn-Ubidgcv,ln-Cpbsj,1999-06-21,C502,3.75
20205176,fn-Ikr,ln-Lksftsp,2007-11-15,C505,0.41
20194088,fn-Bbgimz,ln-Xvbcjsekcw,2009-06-19,C502,2.7
20203429,fn-Gowvktvx,ln-Rncbzpzgoq,1996-05-16,C302,0.22
20203330,fn-Lybtvdc,ln-Oih,2007-09-19,C403,1.45
20191331,fn-Gpnxzpcis,ln-Qxwtdrd,2006-05-26,C201,2.52
20205498,fn-Wlsou,ln-Sgrs,1998-02-23,C603,3.33
20204494,fn-Tszovh,ln-Tybep,1992-11-17,C104,1.39
20191290,fn-Ltirxcb,ln-Lwzbfjv,1992-04-25,C504,1.98
20185753,fn-Rnbothdhwb,ln-Vhxfcfwqr,2008-12-18,C102,0.96
20195022,fn-Uqkerb,ln-Xjytxrqdd,2003-07-18,C601,2.88
20193849,fn-Sgbi,ln-Emhlss,2003-12-29,C205,0.54
20192819,fn-Szhfhwry,ln-Trmdgh,2000-08-26,C401,0.17
20182075,fn-Kyiytgu,ln-Ctlsbh,1993-10-14,C305,3.37
20193758,fn-Zhnyfk,ln-Ojgm,2010-10-17,C404,0.45
20194298,fn-Kosjb,ln-Yvfnmdvxjc,2009-01-25,C505,0.55
20195902,fn-Phzvehg,ln-Gwqqvliesh,2000-11-19,C205,3.88
20185833,fn-Iekojnt,ln-Mmo,2009-12-31,C301,3.45
20201862,fn-Rtvph,ln-Nnimmkrdk,2007-11-17,C605,2.94
20183168,fn-Sfljksnxwh,ln-Hofbbiwmli,2000-10-11,C105,3.53
20193992,fn-Rpepomb,ln-Mptbzjey,2005-05-06,C501,2.53
20185373,fn-Zewl,ln-Luqwvpuhrn,1990-11-25,C303,3.37
20182017,fn-Bmyv,ln-Dyxfzemyon,1995-02-26,C204,0.04
20183948,fn-Dqrl,ln-Npelwrp,1997-05-28,C402,2.38
20193926,fn-Ukvomf,ln-Ywtzk,2006-12-25,C601,0.75
20182011,fn-Kkcesd,ln-Hymuxemxx,1992-12-23,C603,2.8
20205979,fn-Xsqlzo,ln-Hkezbpyxrw,1992-12-10,C505,1.63
20203522,fn-Fbeuhize,ln-Xmrvp,1991-12-07,C201,2.81
20184762,fn-Vwgzipwrmc,ln-Esf,1994-11-13,C602,3.41
20202558,fn-Odjknrxeqv,ln-Tbmwrjmjx,1998-11-13,C205,1.19
20202456,fn-Qgbjom,ln-Shvegsobg,1995-10-02,C503,3.06
20204011,fn-Dnunsq,ln-Jtpvs,1997-12-09,C201,3.26
20191151,fn-Oufe,ln-Lbuiske,1996-10-17,C301,0.78
20184137,fn-Untuk,ln-Znf,2000-05-23,C104,3.79
20183631,fn-Zrfbif,ln-Dgh,2007-10-30,C303,3.33
20192926,fn-Wmrgeol,ln-Oxnhdusmxu,1991-05-22,C502,3.53
20203425,fn-Cwxiblp,ln-Nlktlq,1993-10-06,C401,0.72
20182625,fn-Xlmwjnge,ln-Psol,1996-12-06,C402,0.1
20204461,fn-Stspg,ln-Sbixj,2000-10-03,C402,0.66
20205030,fn-Lonpspinz,ln-Yokpfh,1992-06-11,C404,3.66
20202313,fn-Tyxsjfciwn,ln-Gem,2003-02-24,C304,0.52
20195703,fn-Tlmhr,ln-Unsgpqbbo,2007-10-06,C103,2.21
20204344,fn-Xdeb,ln-Ixrwkil,2007-11-06,C403,0.93
20195236,fn-Bqbgpvk,ln-Krtztlnqqs,2001-09-21,C305,2.04
20192363,fn-Counqjhxn,ln-Indziyflkh,2007-10-11,C404,1.34
20205888,fn-Lsys,ln-Vzqssh,1999-02-23,C401,2.43
20181704,fn-Jib,ln-Bbglbgsb,1993-08-06,C303,2.27
20205735,fn-Txnh,ln-Hprdjgiw,2007-02-11,C402,1.43
20185659,fn-Dlu,ln-Cpftpypn,2004-03-09,C501,0.87
20194878,fn-Qprnrwfvyk,ln-Ybgxruiqxd,1999-12-05,C502,3.31
20184758,fn-Lcj,ln-Kjjhylsvhr,2008-11-21,C305,0.78
20184824,fn-Mpiivhynt,ln-Rpokvu,2002-11-05,C405,2.56
20185905,fn-Knpfnmo,ln-Vholtqhgw,2004-04-24,C605,2.42
20183536,fn-Htroufmkjp,ln-Wkwvecoi,2010-06-27,C602,3.09
20191445,fn-Lfysw,ln-Itm,2004-10-29,C102,0.95
20191083,fn-Fumnvj,ln-Worm,2003-01-21,C601,2.44
20183746,fn-Nuyptvsm,ln-Swze,1997-04-19,C604,3.92
20201683,fn-Mkmpqhpt,ln-Hob,1995-06-01,C501,0.73
20191984,fn-Ywdukryc,ln-Rgev,1996-11-08,C304,2.54
20194747,fn-Nzdmeh,ln-Ump,1993-09-05,C101,2.18
20184859,fn-Cpkinievrl,ln-Iirulrg,1999-01-16,C401,0.17
20191251,fn-Urwbqzuesw,ln-Xhe,2010-11-07,C301,0.5
20201218,fn-Uynhtpgdg,ln-Bwoiz,1990-10-11,C302,3.43
20204348,fn-Yckmjidjuz,ln-Zsepsbyy,1991-11-30,C403,2.59
20203854,fn-Jspivfbj,ln-Uvdynq,1996-03-14,C302,2.39
20201197,fn-Lrok,ln-Bynryml,2003-11-01,C303,2.14
20185055,fn-Odbyiykyy,ln-Uxxyilnobw,2007-06-15,C101,0.02
20204187,fn-Ewl,ln-Rdvggiky,1996-02-25,C601,2.52
20203891,fn-Jbhxvuh,ln-Qqteecrygg,2007-12-15,C104,0.58
20185381,fn-Pydcs,ln-Qohri,1998-05-18,C601,0.88
20194496,fn-Dgibt,ln-Tbrfe,2010-08-16,C202,1.23
20184797,fn-Vbhxg,ln-Nkycgkn,2003-02-19,C505,2.04
20204026,fn-Eeqlkohdr,ln-Rquybpxo,2004-07-07,C303,0.78
20202229,fn-Qbf,ln-Krfhkoswj,1995-11-25,C501,2.86
20183171,fn-Letfe,ln-Vewgorihn,2003-11-04,C405,0.96
20185995,fn-Jceeugb,ln-Nkmw,2001-09-17,C302,1.51
20201737,fn-Sytcdcdnsj,ln-Ftbuyto,2006-11-28,C502,2.91
20195198,fn-Hffrogysf,ln-Mxbhp,2009-10-11,C104,3.89
20194950,fn-Szfpmmx,ln-Tuzbfxudgp,1991-12-13,C504,2.34
20204069,fn-Mklhyyksg,ln-Pslgwrk,1993-02-22,C301,0.14
20205937,fn-Huekve,ln-Orfxglsh,1990-03-01,C601,2.24
20202109,fn-Guwl,ln-Xdeiwh,1996-09-23,C205,0.1
20193541,fn-Qnbnwyei,ln-Ciyytdib,2000-12-29,C202,2.14
20203921,fn-Juk,ln-Zsupbtxelo,2007-09-26,C205,1.47
20184751,fn-Tcipe,ln-Fnygz,1996-06-15,C304,2.8
20181312,fn-Pftznujj,ln-Rvgikqqeyv,1994-03-01,C202,0.76
20193119,fn-Hchtlhr,ln-Pslhlc,1999-11-04,C104,1.64
20185300,fn-Hikpt,ln-Fuindjow,1994-08-30,C402,3.55
20195940,fn-Yhk,ln-Hlzij,1990-09-19,C605,2.29
20194818,fn-Pjjfndosn,ln-Dgzfnfw,2001-06-23,C201,2.5
20191881,fn-Rjmofed,ln-Pkgttzdx,2008-07-14,C105,2.95
20202339,fn-Vhiwhsnyhi,ln-Wig,1993-11-06,C301,3.6
20183387,fn-Irbdbvg,ln-Nvbnmz,1992-06-13,C101,0.88
20202379,fn-Qoysbocu,ln-Goeuobd,1990-11-29,C601,1.51
20201779,fn-Fvtlphx,ln-Pntrmed,1991-04-27,C404,3.21
20181970,fn-Ixoui,ln-Hfberzyuv,2004-05-25,C301,1.73
20181909,fn-Eyn,ln-Zklnprv,2010-10-10,C105,3.23
20185728,fn-Lrezktrjuj,ln-Hnxqbhpk,2010-06-20,C302,0.19
20185875,fn-Betwhtr,ln-Ietpnbtvs,1993-10-29,C401,3.58
20184477,fn-Zivec,ln-Lxxpwshr,2004-10-08,C405,2.5
20185636,fn-Opycvwhr,ln-Hterngxo,1996-12-08,C205,0.83
20204590,fn-Fvckmje,ln-Xcsybsw,1997-07-06,C403,2.73
20181539,fn-Lcg,ln-Rnyuuhj,2000-02-22,C402,1.68
20194464,fn-Gqxbxlpct,ln-Sbuzfrztz,1994-12-02,C201,2.19
20185354,fn-Fkt,ln-Tvdvvyylb,1998-10-26,C101,1.21
20194787,fn-Nfpbtxstfl,ln-Yoqnbnyyl,2003-06-11,C203,3.38
20182881,fn-Gkl,ln-Yohbm,2001-01-11,C501,0.09
20183502,fn-Zupeqrbwqz,ln-Reiw,1993-02-14,C105,1.62
20182050,fn-Kov,ln-Hypgnmj,2004-02-27,C604,0.23
20185839,fn-Qrfpujlo,ln-Wnwnzpzrqp,1990-09-25,C401,3.71
20181274,fn-Rgjiey,ln-Qdonrbg,1996-08-26,C105,0.22
20184200,fn-Cbtfqx,ln-Zwwqcsgpm,1991-05-02,C603,2.98
20181186,fn-Yklkz,ln-Sphhzi,2001-12-14,C504,3.03
20202383,fn-Scrlctr,ln-Smczb,1998-05-01,C604,0.41
20182792,fn-Bhlrum,ln-Uxusqwtfjk,2000-08-14,C104,2.48
20204762,fn-Utugrf,ln-Hmllnzgzfi,2003-11-29,C101,2.51
20202617,fn-Dmsbidhs,ln-Uksqzhc,1994-12-30,C603,1.02
20202542,fn-Jvpyc,ln-Rbpmqijbg,2008-10-04,C204,0.05
20182691,fn-Ictsotr,ln-Ohpfpmg,2010-11-07,C102,2.99
20191828,fn-Btxppbfu,ln-Jhj,2007-08-19,C401,3.95
20183008,fn-Lip,ln-Ryxpr,2007-01-27,C105,3.82
20181057,fn-Txmrrbeeox,ln-Puokccupr,2000-10-25,C105,3.02
20203145,fn-Kqc,ln-Bbyqicwc,1991-02-13,C101,3.87
20195996,fn-Meiyznv,ln-Pqchsu,1993-05-08,C204,0.28
20201135,fn-Jpedyi,ln-Sxoze,1999-02-12,C305,2.31
20192223,fn-Erkwoh,ln-Fdthu,1995-11-04,C502,3.05
20194457,fn-Vujfupgrtd,ln-Tbwtutupn,2010-08-31,C102,1.93
20201433,fn-Cewckvbmju,ln-Duxcopm,1991-10-14,C105,1.37
20193634,fn-Uzjjlrhb,ln-Nuyeh,1991-10-28,C601,0.61
20195345,fn-Tgyrwn,ln-Nvpwtvczs,2002-10-28,C103,1.94
20194090,fn-Gtff,ln-Vtwilirts,1993-01-26,C303,1.35
20182238,fn-Rtxu,ln-Rwpesoqos,1993-07-07,C203,2.99
20184003,fn-Mzxpltyd,ln-Wfnffq,2001-12-10,C302,1.12
20205440,fn-Qvjcspx,ln-Ujuv,2004-09-01,C201,0.83
20193002,fn-Vbkx,ln-Hgiymgn,1991-08-15,C404,0.68
20203873,fn-Cfrfhbz,ln-Gwrspvhil,1998-05-13,C202,1.72
20192421,fn-Eqbno,ln-Cnwlkkkpnc,1999-07-24,C204,3.17
20194395,fn-Xihokq,ln-Pfelh,2003-11-22,C305,0.87
20182285,fn-Lenzu,ln-Utrmfqxc,2000-01-05,C502,0.98
20201421,fn-Jnhroqiid,ln-Tnulzfehdx,2004-12-03,C204,0.32
20192595,fn-Keloxnnx,ln-Zssghdxl,1990-06-22,C501,3.88
20203519,fn-Nwgg,ln-Jfn,2006-11-07,C205,3.42
20201936,fn-Wwy,ln-Ytxz,1996-10-20,C203,2.43
20182734,fn-Qisbqmgu,ln-Pjp,1990-08-01,C304,2.68
20182982,fn-Vgujhslyc,ln-Hnkpqr,2004-12-20,C204,3.16
20204200,fn-Diuwn,ln-Fbl,1992-10-05,C405,3.47
20203581,fn-Ero,ln-Pbkbkfyz,2000-12-24,C601,3.59
20184695,fn-Xkitgohkk,ln-Uegyod,2006-06-14,C405,1.62
20183099,fn-Evuux,ln-Jrmjnsg,2004-11-06,C202,3.9
20184617,fn-Qtdumredo,ln-Fclrpqw,2004-11-21,C501,1.19
20204503,fn-Scitc,ln-Vpcsbpvj,1998-03-17,C604,3.44
20184946,fn-Pmz,ln-Jwr,2006-11-03,C302,3.24
20185390,fn-Fglzq,ln-Yjkylzksy,2002-12-24,C402,1.29
20182824,fn-Smodqk,ln-Jmguffol,1999-02-22,C304,0.86
20204112,fn-Dkbts,ln-Lhrwxiwxpk,1993-10-08,C304,0.29
20184711,fn-Krwnebwfd,ln-Wpimmfnn,1991-08-22,C303,1.54
20192156,fn-Lxrvysdf,ln-Mze,2001-12-22,C303,3.61
20204526,fn-Uodc,ln-Smvkqhdi,1995-02-26,C203,3.86
20184146,fn-Oxcuffg,ln-Sxfvktekwp,2002-12-18,C401,0.94
20205842,fn-Vrbgs,ln-Nxjz,2009-11-14,C403,2.3
20192343,fn-Wewzjb,ln-Jfrr,2000-01-12,C604,0.23
20181872,fn-Bpw,ln-Gddjic,1996-03-17,C502,2.64
20193428,fn-Kdwnfdq,ln-Gootokeu,1999-07-29,C605,0.68
20185011,fn-Nspltwilpk,ln-Mcisjrvhyw,1992-10-11,C302,1.09
20191148,fn-Cixwblkedz,ln-Hszzlbxec,1990-11-09,C105,1.87
20184489,fn-Fgcvchoct,ln-Odrjutqvy,2000-10-04,C205,1.94
20202380,fn-Zuhciuj,ln-Ygotef,1999-05-03,C203,1.47
20185720,fn-Mjgzqr,ln-Qkctz,1992-06-21,C304,3.19
20201635,fn-Dqs,ln-Nfhs,2010-07-29,C504,3.65
20193063,fn-Qzuyne,ln-Dslcgwex,2003-11-12,C101,3.23
20192557,fn-Yippvfp,ln-Bysqpmsee,1994-02-22,C603,2.6
20202944,fn-Xqcezoooc,ln-Qjn,2002-10-30,C601,2.94
20181267,fn-Ldyif,ln-Dide,1990-12-14,C104,0.3
20192073,fn-Gbgnrkx,ln-Pejpts,1999-08-09,C501,0.99
20193975,fn-Czmtowcje,ln-Vkxhf,2006-11-14,C604,2.14
20185180,fn-Oixycu,ln-Zucelmkt,2004-11-10,C404,3.29
20194904,fn-Oejcto,ln-Dgtlpr,2008-09-04,C603,2.65
20194504,fn-Btehhcwige,ln-Ukehkj,2000-08-15,C503,2.11
20194588,fn-Zzswlwpsxz,ln-Wqloj,1996-06-20,C404,3.87
20181770,fn-Jiszlb,ln-Jtvyd,2004-06-22,C503,0.17
20184349,fn-Xdlk,ln-Ftsj,2005-02-22,C302,1.77
20184896,fn-Wbzlhq,ln-Ffjf,1997-04-07,C502,0.01
20182353,fn-Srrcoyjfit,ln-Xtkqqzss,2002-05-02,C303,3.25
20204223,fn-Cpwqpuein,ln-Pvpryqjhoz,1992-12-28,C505,0.9
20185493,fn-Iqbq,ln-Wht,1993-04-21,C201,3.39
20194773,fn-Kwony,ln-Zhqwkym,2000-10-15,C505,2.99
20184912,fn-Mrf,ln-Zfftw,2003-10-29,C203,0.62
20183989,fn-Vjhlsot,ln-Xmfwrkhg,2009-10-04,C205,3.44
20195027,fn-Mno,ln-Gercr,2010-11-30,C303,1.32
20185831,fn-Ngguq,ln-Blc,1997-10-09,C505,1.24
20195639,fn-Xyn,ln-Jxsjmk,1996-12-21,C303,0.47
20185940,fn-Bsuz,ln-Xskbihdc,1993-08-14,C502,1.06
20204092,fn-Hjmxgzw,ln-Gkqcliwfbu,1990-11-22,C404,2.45
20193819,fn-Pdfjdcktp,ln-Swroup,1994-11-05,C401,0.33
20184973,fn-Rzwkiv,ln-Mvdnjmqnw,1999-01-30,C104,3.29
20181099,fn-Trxw,ln-Pnvoepski,1998-02-12,C505,2.58
20194724,fn-Txmxx,ln-Pxdccrywc,2001-06-06,C305,1.3
20192308,fn-Qpijdy,ln-Wlipky,2000-11-08,C302,1.22
20203515,fn-Rrqy,ln-Kssnhgvth,2000-04-21,C304,2.71
20204824,fn-Ohxuxjeq,ln-Mzqe,1998-09-07,C503,3.07
20192099,fn-Gmlmslex,ln-Oqsvzpxj,2003-02-26,C501,2.78
20193614,fn-Ogkojuvl,ln-Ouonhdfh,2002-08-30,C404,3.95
20181850,fn-Xno,ln-Gcbn,1997-12-13,C401,1.48
20181170,fn-Sqpwdho,ln-Kigutlbmoy,1990-10-13,C205,1.59
20182664,fn-Juuuqr,ln-Vesocc,2010-10-19,C101,2.4
20202385,fn-Kodkjxri,ln-Hxi,1996-12-24,C505,3.91
20183192,fn-Boy,ln-Wlotet,1991-04-08,C201,2.51
20202297,fn-Pmkjv,ln-Fvoku,1999-09-24,C601,1.39
20192425,fn-Tiqiufecx,ln-Nuftm,2008-04-30,C101,0.14
20181231,fn-Vhpc,ln-Bbdquivpp,1993-04-23,C104,2.37
20193544,fn-Hec,ln-Yrn,2010-01-08,C204,0.2
20181426,fn-Vjfkbbkse,ln-Nsnz,2009-08-03,C603,0.66
20191699,fn-Hui,ln-Pwibwsfv,1995-08-06,C201,3.2
20201983,fn-Dgc,ln-Dobkzguljl,1992-01-28,C204,3.6
20195536,fn-Mffzm,ln-Rxicsxcuo,1995-05-24,C501,2.42
20182249,fn-Rbqmzjgny,ln-Wmcvxjs,1992-12-01,C305,2.58
20192787,fn-Ffrdjibo,ln-Zyv,1992-12-23,C401,3.11
20183130,fn-Fgx,ln-Ssbciper,1994-11-10,C203,3.58
20182031,fn-Jqucg,ln-Qwtkciklxe,2000-05-06,C201,0.98
20192359,fn-Xsgupcpbuy,ln-Rqpflux,2001-12-02,C301,0.43
20205220,fn-Wudyhpesdx,ln-Uuxecg,1994-10-27,C301,2.92
20205900,fn-Hisemmd,ln-Qfzuyxfx,1997-11-16,C401,0.49
20204443,fn-Ymjltrfjvd,ln-Vke,2001-11-24,C305,0.52
20201613,fn-Rfuwtzcsy,ln-Suqcksuyyf,1992-09-29,C203,3.19
20203270,fn-Xfpexbhf,ln-Qvlvqehkzt,1997-03-14,C301,1.65
20204682,fn-Ehfsgjowwi,ln-Tphvj,1990-09-08,C205,3.37
20204083,fn-Pqu,ln-Yxt,2001-05-06,C404,0.68
20183054,fn-Yvyqkqpke,ln-Srbzyqlyvq,1999-11-25,C602,2.53
20194445,fn-Zuhmws,ln-Xvbjok,2007-11-16,C602,3.36
20181036,fn-Mgybibqj,ln-Tqkrizs,2002-10-03,C301,0.24
20184702,fn-Lzctzjo,ln-Ltcgrm,2004-03-01,C604,3.68
20182611,fn-Rshwh,ln-Bfdjsnxm,2007-01-01,C405,3.22
20201962,fn-Dwsdkpg,ln-Khnoeh,1998-06-12,C101,3.17
20204308,fn-Wjptrlxegs,ln-Tqpmzuunm,2009-10-29,C503,2.69
20195568,fn-Qcetkgf,ln-Unxylxvwj,2005-08-07,C601,1.82
20204429,fn-Tshc,ln-Kqwciqdx,2002-11-16,C505,3.32
20205866,fn-Gkzpdicluu,ln-Mbq,2003-10-23,C104,3.49
20182275,fn-Hdwfnf,ln-Ymlzvhu,2006-06-23,C502,2.95
20185126,fn-Xnzfkqwgzw,ln-Stxrdhy,2000-09-11,C501,1.43
20184239,fn-Qtfe,ln-Wqfxu,2003-07-18,C102,1.39
20201202,fn-Djuievbh,ln-Zrxyescr,1990-01-14,C103,3.53
20183187,fn-Cpjyoimlpo,ln-Godpym,1994-02-26,C503,3.94
20183935,fn-Bwtvjx,ln-Fwzyg,2000-09-28,C101,2.45
20201207,fn-Bzbvn,ln-Doc,1997-12-18,C405,0.22
20194180,fn-Czvn,ln-Qprl,2010-09-18,C405,2.48
20205493,fn-Etmo,ln-Xvckp,2001-09-12,C204,2.16
20184891,fn-Lpvjnygzzk,ln-Bif,1996-11-28,C502,2.05
20203800,fn-Tdewtbrln,ln-Mlezog,1994-11-02,C604,3.24
20192299,fn-Xkh,ln-Scequysig,2009-11-17,C302,1.94
20192293,fn-Gnesy,ln-Ryfweeqlgp,2010-11-26,C305,2.45
20185361,fn-Cpmcrsuu,ln-Rmzsfibcd,2001-09-24,C101,1.04
20182918,fn-Dropmkgebw,ln-Xlk,2004-02-19,C604,2.62
20185717,fn-Ulxbqgmtp,ln-Jgrlpmbeux,2000-02-11,C201,0.15
20191330,fn-Rldgsk,ln-Mjkg,1991-05-10,C601,1.2
20181018,fn-Npexzkdm,ln-Jgkxuhbs,2007-02-13,C205,0.62
20182168,fn-Jeuf,ln-Dnyzpnqsj,1993-12-07,C602,0.49
20184733,fn-Iweu,ln-Jyqkeubntg,1998-09-03,C101,1.16
20185652,fn-Ctbp,ln-Tmiuvkyf,1990-01-25,C201,1.03
20205605,fn-Vgkd,ln-Wunb,2009-11-15,C603,2.14
20202149,fn-Hlut,ln-Wsthesj,2004-10-17,C301,0.63
20182476,fn-Bezj,ln-Tgtpzlzto,1990-11-07,C302,1.05
20181663,fn-Etbbp,ln-Itikmrri,2009-07-06,C603,0.4
20182135,fn-Imrpe,ln-Kuzggkudn,1997-05-25,C604,3.1
20185975,fn-Njl,ln-Zwsshvlqn,2002-11-29,C504,3.06
20201851,fn-Oyesufuk,ln-Jmnj,2008-10-14,C605,0.28
20181484,fn-Cumpgvdmoz,ln-Tfrpo,2000-10-01,C602,2.34
20183466,fn-Vil,ln-Xhkib,2010-10-26,C605,0.89
20183045,fn-Gjjnqsfl,ln-Gzugs,2007-06-28,C602,3.18
20205631,fn-Ouwizzpc,ln-Ycpx,1995-12-22,C201,3.53
20201986,fn-Mpfidlq,ln-Gjkeobkb,2000-04-22,C203,2.15
20203651,fn-Mvo,ln-Xczyr,2004-06-27,C104,3.61
20202251,fn-Yti,ln-Cvxvprgoc,2005-12-27,C101,3.8
20184391,fn-Uikuwlkgy,ln-Tserqvn,2010-12-09,C102,3.05
20183948,fn-Mjhgpelcg,ln-Kom,2004-12-19,C505,1.41
20193997,fn-Fdkbo,ln-Hek,2007-12-30,C605,3.25
20185582,fn-Qyj,ln-Hynfyfwbnw,1994-07-12,C602,2.41
20204863,fn-Tlv,ln-Totbtlrtg,2007-11-20,C601,2.19
20203613,fn-Njfp,ln-Lzkzgyhk,2006-10-05,C605,3.56
20191926,fn-Wfh,ln-Nrnyimezy,2003-12-13,C104,1.87
20183480,fn-Czt,ln-Oiekepfkjz,2006-12-28,C404,0.98
20181257,fn-Llqd,ln-Snevlw,2000-10-13,C402,2.83
20184933,fn-Btdnkzuwwk,ln-Pcqnohgvv,2003-03-12,C202,2.83
20195855,fn-Ithnmkbkn,ln-Prse,2008-10-06,C305,2.64
20191437,fn-Rfqiz,ln-Dothhgx,2009-12-21,C502,0.68
20181204,fn-Izrbou,ln-Gtnsnhj,1994-12-19,C404,0.47
20202161,fn-Kwkwz,ln-Zdyk,1998-11-13,C303,0.98
20194377,fn-Tgxyuuckbd,ln-Ideuvercj,2000-10-05,C405,3.16
20184596,fn-Dsywgmegdk,ln-Fnhz,2005-11-13,C301,1.65
20182162,fn-Txsw,ln-Jckdpuzdf,1996-04-08,C502,1.39
20201957,fn-Gmeg,ln-Cimsxvcg,1993-02-11,C105,3.88
20195381,fn-Jlb,ln-Odyccqxs,1997-12-05,C302,3.46
20193334,fn-Wyrzb,ln-Szwyn,2000-06-19,C302,2.93
20195292,fn-Ldz,ln-Ppdhec,2007-07-19,C403,1.14
20202538,fn-Xyljbfiyzu,ln-Ubbzbmexbf,2004-04-17,C202,1.8
20202214,fn-Yufg,ln-Fflkhewbcs,2003-12-08,C504,0.53
20192525,fn-Bkue,ln-Vqfcig,1990-03-01,C605,1.33
20185781,fn-Yjmctlsdkk,ln-Xfejjuzwe,2003-12-29,C505,2.6
20193588,fn-Oppghrn,ln-Djyuc,1991-09-04,C504,0.95
20204688,fn-Nhi,ln-Fonfrfzyn,1997-08-11,C502,2.83
20182689,fn-Blfnc,ln-Chioiq,2009-12-28,C204,1.73
20202460,fn-Gyjhbkh,ln-Mgcji,1999-01-26,C402,1.21
20182486,fn-Tycebxrv,ln-Wzhicgzdh,2003-12-25,C303,0.16
20182414,fn-Lstm,ln-Dpixv,2000-09-12,C103,2.19
20192939,fn-Bbvxobfidt,ln-Cmqivxfmf,2006-09-05,C603,1.21
20184580,fn-Drkhfqxj,ln-Otjtdbu,2002-12-01,C401,1.56
20195877,fn-Iiofuwnt,ln-Enid,2008-11-24,C502,0.09
20185734,fn-Lwmin,ln-Uilpn,2000-08-02,C405,3.53
20204085,fn-Ybgmc,ln-Etpw,2007-04-13,C303,3.8
20194407,fn-Cbb,ln-Dbyrvtrhgo,1997-08-26,C101,3.49
20204686,fn-Kum,ln-Yzrm,2004-08-06,C404,2.69
20201222,fn-Fkicgomt,ln-Scfrk,2005-04-01,C305,1.99
20195794,fn-Uqv,ln-Lklefcv,1990-12-28,C401,1.08
20194105,fn-Jzkwb,ln-Bufczt,1996-10-03,C501,2.96
20204144,fn-Lywzzyhc,ln-Wzfzcbn,1992-10-03,C502,3.25
20184396,fn-Uyzsgtz,ln-Spqzz,1996-12-08,C201,0.33
20184913,fn-Nipx,ln-Wfpillc,1994-10-25,C202,2.64
20195571,fn-Zoerfwiyki,ln-Htoofuh,1991-10-24,C402,0.67
20191796,fn-Seuzydzs,ln-Iue,2001-04-14,C503,0.58
20184409,fn-Guyjulh,ln-Gly,1996-01-06,C301,1.46
20203775,fn-Pxycihwgh,ln-Wzpbgsnko,1993-08-19,C303,1.83
20201882,fn-Nxwokbozfj,ln-Plh,2008-07-12,C601,0.37
20183272,fn-Ewrpmjbr,ln-Uxgdstu,1991-09-07,C401,2.38
20192736,fn-Tehr,ln-Rzbddor,1994-12-31,C504,3.11
20195417,fn-Tqovw,ln-Fhiflkvg,1990-10-24,C302,1.32
20195386,fn-Lwnw,ln-Jzt,1995-09-24,C403,1.86
20201822,fn-Mjl,ln-Bihfdhfdq,2010-11-28,C505,3.95
20183480,fn-Qomlpvcju,ln-Kwn,2005-11-10,C102,1.43
20182209,fn-Dkv,ln-Jyxnu,2005-10-03,C103,2.74
20193394,fn-Cngqfc,ln-Uqws,1990-03-21,C102,2.17
20204671,fn-Qzlpv,ln-Prgypkvhq,2004-05-10,C105,0.09
20201045,fn-Qbwctldqut,ln-Uyylv,1991-12-17,C605,1.17
20191277,fn-Bipukrks,ln-Fslpwtubc,2009-08-20,C405,3.54
20195804,fn-Zjuqt,ln-Xjfh,2004-11-05,C302,1.16
20191323,fn-Zqvcxfxudy,ln-Essyinjqg,2004-02-15,C202,0.73
20194833,fn-Bnzu,ln-Xcedr,1990-11-01,C404,1.07
20201370,fn-Nhnvxcwt,ln-Kozvmkskmb,2003-05-18,C303,3.06
20184397,fn-Iqnmrpmz,ln-Bdntdmrzl,2009-01-15,C504,0.68
20191659,fn-Drnwfhiwv,ln-Ttolxhwp,2009-07-07,C101,2.6
20201777,fn-Jjxhwcmxnl,ln-Hus,1990-08-25,C101,0.72
20182421,fn-Byzh,ln-Vlfiyrq,1997-12-30,C503,1.77
20201941,fn-Iqbozu,ln-Zou,2005-05-29,C502,2.54
20193978,fn-Ryyyumucvc,ln-Ztovkjxjj,1997-08-25,C603,3.83
20195623,fn-Ueyy,ln-Zxus,1990-01-22,C404,0.53
20205800,fn-Ybibfcyqt,ln-Qjj,1999-07-02,C604,2.89
20203604,fn-Pfhmt,ln-Wsqcyisjhz,1990-11-18,C605,3.56
20182749,fn-Ukccec,ln-Pidjupx,1995-04-18,C405,0.17
20182822,fn-Ftlehoo,ln-Mdbwursg,2007-02-25,C304,3.03
20183190,fn-Hjhkyipzq,ln-Rulhuo,1992-02-24,C303,0.64
20194310,fn-Eincods,ln-Ykfyymkv,2003-10-12,C104,0.16
20193379,fn-Vjw,ln-Ifp,2001-08-04,C305,2.35
20203076,fn-Mdnqwzn,ln-Pbjgdjkp,2009-05-09,C403,0.65
20202835,fn-Ovnptgccfe,ln-Qsqmv,2000-08-28,C104,2.44
